member_id,name,gender,email,phone,fav_drink,birthdate,member_since,level,recent_visit,recency,frequency,monetary
1756,Candi,F,Candi.im@sunflowermail.com,0648174335,Bubble Tea,1987-02-20,2024-02-07,gold,2024-12-03 10:55:00,27.0,52.0,8760.0
1757,Jinnie,F,Jinnie.cz@daffodilmail.com,0651956285,Bubble Tea,2003-08-24,2024-02-01,silver,2024-08-28 16:23:00,124.0,38.0,5865.0
1758,Angus,M,Angus.oc@rosemail.com,0923181325,Bubble Tea,1990-05-25,2024-02-02,silver,2024-03-25 12:06:00,280.0,25.0,3820.0
1759,Lynn,F,Lynn.ao@dahlia.com,0916168412,Bubble Tea,2000-09-02,2024-02-03,gold,2024-12-16 17:15:00,14.0,55.0,7915.0
1760,Roscoe,M,Roscoe.st@dahlia.com,0662856320,Bubble Tea,1992-05-04,2024-02-02,gold,2024-12-03 08:55:00,27.0,57.0,9130.0
1761,Gwen,F,Gwen.fq@lotusmail.com,0996562288,Yuzu Tea,1991-04-11,2024-02-01,gold,2024-12-06 12:27:00,24.0,51.0,8915.0
1762,Cally,F,Cally.lz@tulipmail.com,0810473814,Bubble Tea,1973-05-14,2024-02-03,silver,2024-12-14 17:57:00,16.0,44.0,6820.0
1763,Meen,F,Meen.ia@dahlia.com,0865219527,Latte,1994-03-21,2024-02-05,gold,2024-12-04 13:33:00,26.0,64.0,9215.0
1764,Piper,F,Piper.xo@carnationmail.com,0856120838,Iced Latte,1971-11-06,2024-02-02,silver,2024-11-14 12:59:00,46.0,49.0,8385.0
1765,Aon,M,Aon.lp@sunflowermail.com,0683699206,Jasmine Tea,2002-11-25,2024-02-02,gold,2024-11-01 14:55:00,59.0,51.0,7160.0
1766,Pear,F,Pear.cq@irismail.com,0858838827,Bubble Tea,1984-05-25,2024-02-02,silver,2024-10-02 17:32:00,89.0,48.0,9415.0
1767,Boss,M,Boss.dd@tulipmail.com,0670059038,Cappuccino,1992-09-25,2024-02-06,silver,2024-10-30 16:48:00,61.0,46.0,6430.0
1768,Nan,F,Nan.iq@carnationmail.com,0847401036,Bubble Tea,1973-04-20,2024-02-08,silver,2024-03-04 13:56:00,301.0,15.0,2675.0
1769,Boom,F,Boom.no@sunflowermail.com,0983363451,Bubble Tea,1994-04-05,2024-02-06,gold,2024-11-25 13:17:00,35.0,57.0,9475.0
1770,Cranston,M,Cranston.uw@carnationmail.com,0601809573,Green Tea,1976-04-17,2024-02-12,silver,2024-10-25 12:09:00,66.0,49.0,7900.0
1772,Kaeo,F,Kaeo.uz@tulipmail.com,0837481829,Latte,1970-02-10,2024-03-01,silver,2024-11-23 07:54:00,37.0,29.0,3975.0
1773,KidCat,M,KidCat.xb@tulipmail.com,0927458779,Bubble Tea,1992-07-14,2024-03-01,silver,2024-12-16 09:17:00,14.0,32.0,5490.0
1774,Mick,M,Mick.qu@irismail.com,0823198670,Bubble Tea,1976-01-26,2024-03-01,silver,2024-10-31 10:59:00,60.0,26.0,3885.0
1775,Diana,F,Diana.ob@dahlia.com,0664451388,Bubble Tea,1978-01-22,2024-03-01,silver,2024-12-28 09:49:00,2.0,47.0,6655.0
1776,Chompoo,F,Chompoo.tl@daisymail.com,0665962514,Green Tea,1990-08-14,2024-03-01,silver,2024-12-06 12:00:00,24.0,41.0,7125.0
1777,Penelope,F,Penelope.gm@tulipmail.com,0818870524,Jasmine Tea,1990-04-28,2024-03-03,silver,2024-12-17 16:23:00,13.0,33.0,5190.0
1778,Best,M,Best.jf@daffodilmail.com,0988310605,Thai Tea,1991-03-24,2024-03-03,silver,2024-12-24 09:08:00,6.0,44.0,8235.0
1779,Ploy,F,Ploy.il@irismail.com,0867715854,Bubble Tea,2008-06-10,2024-03-01,silver,2024-11-26 16:56:00,34.0,40.0,5665.0
1781,Milk,F,Milk.da@lotusmail.com,0846485411,Bubble Tea,1990-11-09,2024-03-01,silver,2024-12-21 12:55:00,9.0,44.0,6175.0
1782,Jeed,F,Jeed.wi@tulipmail.com,0924965215,Bubble Tea,1975-11-10,2024-03-01,silver,2024-11-05 08:57:00,55.0,35.0,5060.0
1783,Pancetti,F,Pancetti.ex@sunflowermail.com,0843461426,Bubble Tea,1992-09-21,2024-03-04,silver,2024-12-24 17:27:00,6.0,39.0,5200.0
1784,Astrid,F,Astrid.sp@lilymail.com,0858234549,Green Tea,1987-02-17,2024-03-01,silver,2024-12-14 12:18:00,16.0,44.0,6095.0
1785,Minnie,F,Minnie.gi@rosemail.com,0829989466,Bubble Tea,1974-09-25,2024-03-04,silver,2024-11-04 19:34:00,56.0,29.0,5210.0
1786,Aor,F,Aor.yl@daisymail.com,0636838397,Yuzu Tea,1988-10-27,2024-03-02,silver,2024-12-24 12:13:00,6.0,36.0,5440.0
1787,Jan,F,Jan.dp@daisymail.com,0893788430,Espresso,1991-06-02,2024-03-01,silver,2024-12-12 08:46:00,18.0,37.0,5915.0
1788,Hopper,M,Hopper.yc@carnationmail.com,0880788253,Thai Tea,1992-06-01,2024-03-04,silver,2024-12-27 16:38:00,3.0,37.0,6585.0
1789,Gwen,F,Gwen.fq@lotusmail.com,0820076235,Espresso,1991-10-01,2024-03-02,silver,2024-11-28 21:19:00,32.0,37.0,4995.0
1790,Maggie,F,Maggie.fq@dahlia.com,0641691057,Bubble Tea,1988-02-17,2024-03-03,silver,2024-10-08 07:38:00,83.0,36.0,5595.0
1791,Mint,F,Mint.yi@rosemail.com,0677728703,Bubble Tea,1990-09-10,2024-03-01,silver,2024-11-18 07:09:00,42.0,32.0,6505.0
1793,Audie,F,Audie.wp@lotusmail.com,0881996901,Bubble Tea,1986-08-01,2024-03-04,silver,2024-10-18 08:59:00,73.0,30.0,4315.0
1794,Chester,M,Chester.ba@lilymail.com,0874064683,Latte,1975-03-08,2024-03-04,silver,2024-09-19 15:01:00,102.0,24.0,4425.0
1795,Pim,F,Pim.uf@irismail.com,0816332938,Green Tea,1977-11-25,2024-03-06,silver,2024-10-27 15:23:00,64.0,26.0,3615.0
1796,Gaston,M,Gaston.ru@daisymail.com,0809502329,Bubble Tea,1974-10-17,2024-03-01,silver,2024-12-16 08:56:00,14.0,41.0,6745.0
1797,Lolly,F,Lolly.iy@tulipmail.com,0825570635,Thai Tea,2003-12-16,2024-03-01,silver,2024-11-21 10:15:00,39.0,34.0,5845.0
1798,Tik,F,Tik.ns@irismail.com,0888652184,Yuzu Tea,2006-06-27,2024-03-07,silver,2024-12-05 17:04:00,25.0,38.0,6205.0
1799,Tip,F,Tip.hy@carnationmail.com,0677955526,Bubble Tea,2003-12-23,2024-03-01,silver,2024-10-17 14:23:00,74.0,32.0,4290.0
1800,Bones,M,Bones.jg@lotusmail.com,0839806191,Thai Tea,1978-10-26,2024-03-02,silver,2024-11-26 07:27:00,34.0,36.0,6360.0
1801,Zim,F,Zim.uy@dahlia.com,0950256448,Jasmine Tea,2005-10-03,2024-03-04,silver,2024-11-25 07:01:00,35.0,38.0,5845.0
1802,Gonzo,M,Gonzo.ky@tulipmail.com,0913180527,Bubble Tea,1974-02-04,2024-03-05,silver,2024-11-13 09:41:00,47.0,38.0,5650.0
1805,Pear,F,Pear.cq@irismail.com,0934039623,Thai Tea,1976-01-24,2024-03-02,silver,2024-12-17 18:31:00,13.0,34.0,4260.0
1806,O'Hare,M,O'Hare.vg@lilymail.com,0839660898,Bubble Tea,2004-01-27,2024-03-07,silver,2024-05-24 14:03:00,220.0,26.0,6150.0
1807,Croque,M,Croque.nl@lilymail.com,0695972185,Bubble Tea,1992-06-01,2024-03-01,silver,2024-11-27 11:34:00,33.0,36.0,6000.0
1808,Amelia,F,Amelia.lp@lilymail.com,0631873429,Bubble Tea,2000-12-02,2024-03-01,silver,2024-11-19 12:12:00,41.0,44.0,7600.0
1809,Rod,M,Rod.oy@lotusmail.com,0952132598,Thai Tea,2003-08-12,2024-03-02,silver,2024-11-19 07:37:00,41.0,46.0,7130.0
1810,Poy,F,Poy.id@lilymail.com,0953664422,Yuzu Tea,1997-07-21,2024-03-06,gold,2024-12-23 12:40:00,7.0,52.0,9220.0
1811,Ricky,M,Ricky.bg@carnationmail.com,0926910055,Iced Americano,1973-02-24,2024-03-06,silver,2024-12-14 17:26:00,16.0,42.0,5590.0
1812,Phoebe,F,Phoebe.xu@irismail.com,0918155644,Thai Tea,1996-08-26,2024-03-04,silver,2024-12-20 08:38:00,10.0,39.0,6810.0
1813,Flora,F,Flora.ga@dahlia.com,0885454511,Bubble Tea,1993-06-10,2024-03-06,silver,2024-12-25 10:39:00,5.0,44.0,7670.0
1814,Narumon,F,Narumon.cd@daisymail.com,0899995714,Iced Latte,1971-07-16,2024-03-11,silver,2024-12-24 12:27:00,6.0,39.0,6930.0
1815,Kevin,M,Kevin.st@dahlia.com,0982772133,Latte,1969-04-24,2024-03-01,silver,2024-11-05 15:38:00,55.0,28.0,4740.0
1816,Rolf,M,Rolf.tz@tulipmail.com,0615125629,Green Tea,1973-07-22,2024-03-01,silver,2024-11-26 11:41:00,34.0,33.0,3720.0
1817,Fang,M,Fang.ev@tulipmail.com,0891860991,Latte,1995-10-27,2024-03-01,silver,2024-12-16 15:39:00,14.0,43.0,6265.0
1818,Sandy,F,Sandy.ep@sunflowermail.com,0980005988,Bubble Tea,1990-06-02,2024-03-06,silver,2024-11-28 09:55:00,32.0,29.0,5315.0
1819,NamTan,F,NamTan.wc@lotusmail.com,0686508656,Latte,2004-12-24,2024-03-01,silver,2024-12-25 15:58:00,5.0,34.0,6275.0
1821,Pla,F,Pla.up@dahlia.com,0853741321,Jasmine Tea,1995-09-25,2024-03-09,silver,2024-12-11 14:52:00,19.0,45.0,6030.0
1822,Narumon,F,Narumon.cd@daisymail.com,0800018426,Thai Tea,1994-07-14,2024-03-08,silver,2024-04-04 18:22:00,270.0,9.0,2000.0
1823,Erik,M,Erik.jz@sunflowermail.com,0935863415,Green Tea,1998-09-22,2024-03-04,silver,2024-10-02 14:14:00,89.0,23.0,2920.0
1824,Rod,M,Rod.oy@lotusmail.com,0888782349,Yuzu Tea,1995-01-07,2024-03-01,silver,2024-11-28 09:22:00,32.0,35.0,3905.0
1825,Pierce,M,Pierce.du@daisymail.com,0874430434,Bubble Tea,1997-09-05,2024-03-13,silver,2024-04-03 16:09:00,271.0,9.0,2040.0
1826,Ua,F,Ua.yy@lilymail.com,0630240827,Bubble Tea,1973-08-19,2024-03-04,silver,2024-11-26 12:09:00,34.0,29.0,3905.0
1827,Derwin,M,Derwin.gt@lilymail.com,0695261490,Iced Latte,1978-06-03,2024-03-01,silver,2024-11-25 18:07:00,35.0,29.0,4120.0
1828,Tutu,F,Tutu.zy@daisymail.com,0882143728,Latte,1994-05-10,2024-03-09,silver,2024-10-22 18:12:00,69.0,30.0,4550.0
1829,Ling,F,Ling.hs@irismail.com,0962997680,Jasmine Tea,1976-05-05,2024-03-08,silver,2024-12-16 10:36:00,14.0,38.0,5355.0
1831,Win,M,Win.ct@irismail.com,0640221597,Espresso,1992-01-28,2024-03-05,silver,2024-05-02 17:11:00,242.0,18.0,3375.0
1832,Tom,M,Tom.nr@tulipmail.com,0800673072,Thai Tea,1982-12-05,2024-03-08,silver,2024-12-06 10:07:00,24.0,38.0,7360.0
1833,Tung,M,Tung.hd@lotusmail.com,0982230539,Mocha,1999-04-01,2024-03-01,silver,2024-12-06 11:11:00,24.0,28.0,5425.0
1834,Marshal,M,Marshal.jf@lilymail.com,0921624499,Latte,1976-05-23,2024-03-01,silver,2024-12-06 10:36:00,24.0,40.0,7490.0
1837,Merry,F,Merry.db@daffodilmail.com,0967859499,Bubble Tea,1999-12-15,2024-03-02,silver,2024-12-16 14:00:00,14.0,36.0,5570.0
1838,Kabuki,M,Kabuki.jc@tulipmail.com,0633526910,Iced Latte,2007-05-12,2024-03-04,silver,2024-12-19 11:32:00,11.0,39.0,6425.0
1839,Punchy,M,Punchy.zl@carnationmail.com,0907959724,Yuzu Tea,2006-07-26,2024-03-04,silver,2024-08-30 08:49:00,122.0,29.0,5255.0
1840,Elise,F,Elise.dx@sunflowermail.com,0885971472,Latte,1991-07-28,2024-03-14,silver,2024-12-15 18:57:00,15.0,26.0,5285.0
1841,Rada,F,Rada.ur@tulipmail.com,0643358291,Bubble Tea,1994-12-02,2024-03-18,silver,2024-09-24 19:15:00,97.0,32.0,4495.0
1842,Som,F,Som.mt@daisymail.com,0979635700,Bubble Tea,1972-10-13,2024-03-07,silver,2024-12-30 16:14:00,0.0,37.0,5245.0
1843,Kat,F,Kat.vz@lilymail.com,0864128869,Bubble Tea,1993-10-11,2024-03-01,silver,2024-12-17 12:47:00,13.0,47.0,8465.0
1844,Bunnie,F,Bunnie.wm@rosemail.com,0857286589,Bubble Tea,1990-05-25,2024-03-04,silver,2024-11-29 18:23:00,31.0,30.0,5740.0
1845,Ann,F,Ann.ci@carnationmail.com,0936054218,Bubble Tea,1994-01-22,2024-03-11,silver,2024-09-02 15:11:00,119.0,33.0,5080.0
1846,Zell,M,Zell.jk@daisymail.com,0698800336,Bubble Tea,1990-05-08,2024-03-04,silver,2024-11-20 15:28:00,40.0,40.0,6320.0
1847,Miranda,F,Miranda.fd@sunflowermail.com,0994378271,Bubble Tea,1973-03-09,2024-04-01,silver,2024-12-20 13:32:00,10.0,30.0,5145.0
1848,Erik,M,Erik.jz@sunflowermail.com,0862056081,Green Tea,1972-09-07,2024-04-01,silver,2024-10-01 09:32:00,90.0,30.0,3785.0
1849,Non,M,Non.dn@dahlia.com,0922243946,Yuzu Tea,1977-04-12,2024-04-01,silver,2024-12-29 12:44:00,1.0,34.0,3930.0
1850,Tasha,F,Tasha.vq@carnationmail.com,0904898431,Bubble Tea,1994-09-02,2024-04-01,silver,2024-12-09 17:54:00,21.0,29.0,3365.0
1853,Napa,F,Napa.js@irismail.com,0827076367,Thai Tea,1992-01-01,2024-04-01,silver,2024-12-06 16:06:00,24.0,29.0,4190.0
1855,Pun,M,Pun.st@rosemail.com,0890493372,Jasmine Tea,2007-09-27,2024-04-04,silver,2024-11-05 12:52:00,55.0,36.0,5010.0
1856,Alfonso,M,Alfonso.fj@dahlia.com,0662374953,Bubble Tea,1973-07-05,2024-04-03,silver,2024-11-25 19:16:00,35.0,25.0,3515.0
1857,Goldie,F,Goldie.cs@tulipmail.com,0814553254,Black Tea,1986-03-20,2024-04-03,silver,2024-12-26 10:46:00,4.0,34.0,4665.0
1858,Drift,M,Drift.rw@dahlia.com,0930146133,Bubble Tea,1993-06-25,2024-04-01,silver,2024-12-16 11:16:00,14.0,20.0,2180.0
1859,Olive,F,Olive.pz@sunflowermail.com,0634399287,Latte,1999-11-21,2024-04-02,silver,2024-09-26 07:54:00,95.0,21.0,3375.0
1860,Mick,M,Mick.qu@irismail.com,0869994358,Bubble Tea,2002-05-04,2024-04-01,silver,2024-11-22 14:43:00,38.0,32.0,4610.0
1861,Dan,M,Dan.ot@carnationmail.com,0861430719,Green Tea,2003-09-22,2024-04-07,silver,2024-12-24 10:10:00,6.0,21.0,3465.0
1862,Paula,F,Paula.sr@tulipmail.com,0844756200,Bubble Tea,1997-01-17,2024-04-02,silver,2024-04-05 15:30:00,269.0,2.0,140.0
1864,Winnie,F,Winnie.ct@carnationmail.com,0840209551,Cappuccino,1986-01-23,2024-04-01,silver,2024-04-04 14:36:00,270.0,2.0,165.0
1865,Daojai,F,Daojai.ac@dahlia.com,0669980405,Americano,1971-05-16,2024-04-04,silver,2024-11-07 16:00:00,53.0,29.0,3955.0
1866,Paolo,M,Paolo.hg@lilymail.com,0905903725,Thai Tea,1989-12-04,2024-04-03,silver,2024-12-09 10:36:00,21.0,25.0,4630.0
1867,Keng,M,Keng.ur@sunflowermail.com,0929644554,Bubble Tea,1976-02-09,2024-04-10,silver,2024-12-24 16:06:00,6.0,22.0,4100.0
1868,Tee,M,Tee.ef@daisymail.com,0611625223,Cappuccino,2004-09-24,2024-04-02,silver,2024-08-22 12:37:00,130.0,13.0,1700.0
1869,Poy,F,Poy.id@lilymail.com,0863743350,Bubble Tea,1971-06-13,2024-04-01,silver,2024-11-28 15:27:00,32.0,28.0,4720.0
1870,Marshal,M,Marshal.jf@lilymail.com,0833585976,Thai Tea,1973-03-11,2024-04-04,silver,2024-12-21 14:56:00,9.0,30.0,3995.0
1871,Janie,F,Janie.tr@carnationmail.com,0800083865,Iced Americano,2007-01-06,2024-04-04,silver,2024-12-05 13:14:00,25.0,32.0,4595.0
1873,Bruce,M,Bruce.jn@daffodilmail.com,0921015680,Bubble Tea,2004-07-21,2024-04-03,silver,2024-12-23 17:03:00,7.0,25.0,3315.0
1875,Becky,F,Becky.fq@lotusmail.com,0612852174,Green Tea,1975-06-12,2024-04-02,silver,2024-12-13 16:48:00,17.0,20.0,3055.0
1876,Deena,F,Deena.se@irismail.com,0851327098,Bubble Tea,1973-03-27,2024-04-01,silver,2024-12-17 10:13:00,13.0,25.0,3840.0
1877,Gala,F,Gala.bd@irismail.com,0973190914,Bubble Tea,1997-10-14,2024-04-02,silver,2024-10-25 08:02:00,66.0,18.0,2520.0
1878,Rex,M,Rex.rz@carnationmail.com,0947233860,Bubble Tea,1995-05-26,2024-04-02,silver,2024-05-31 16:47:00,213.0,15.0,1785.0
1880,Wi,F,Wi.iq@lilymail.com,0908654123,Iced Americano,1971-12-25,2024-04-04,silver,2024-12-31 14:16:00,-1.0,24.0,5975.0
1881,Colton,M,Colton.im@rosemail.com,0937479818,Bubble Tea,1978-11-06,2024-04-03,silver,2024-12-03 07:58:00,27.0,42.0,6130.0
1882,Boris,M,Boris.pa@carnationmail.com,0819780824,Iced Latte,2003-04-07,2024-04-04,silver,2024-11-21 16:39:00,39.0,24.0,3945.0
1883,Drago,M,Drago.gw@lilymail.com,0977586379,Espresso,2008-08-27,2024-04-03,silver,2024-11-25 08:52:00,35.0,28.0,4195.0
1884,Mac,M,Mac.yw@dahlia.com,0665353470,Thai Tea,1993-10-11,2024-04-04,silver,2024-12-19 21:42:00,11.0,27.0,4985.0
1885,Zucker,M,Zucker.et@tulipmail.com,0984908349,Thai Tea,2007-08-04,2024-04-08,silver,2024-12-19 15:41:00,11.0,29.0,5115.0
1886,Cyd,M,Cyd.yg@irismail.com,0934236083,Mocha Cold Brew,2000-02-13,2024-04-04,silver,2024-12-03 16:15:00,27.0,35.0,6090.0
1887,Kao,F,Kao.pu@daisymail.com,0925871216,Green Tea,2008-06-22,2024-04-05,silver,2024-10-28 19:11:00,63.0,17.0,2665.0
1888,Bibi,F,Bibi.fu@dahlia.com,0933254826,Bubble Tea,1976-08-01,2024-04-01,silver,2024-12-23 21:50:00,7.0,22.0,3465.0
1890,Ben,M,Ben.fp@lotusmail.com,0628931686,Espresso,2002-09-12,2024-04-02,silver,2024-11-29 15:41:00,31.0,27.0,3760.0
1892,Tybalt,M,Tybalt.ko@sunflowermail.com,0896481102,Bubble Tea,1993-07-27,2024-04-07,silver,2024-12-24 08:43:00,6.0,22.0,3985.0
1893,Chief,M,Chief.wh@sunflowermail.com,0865374440,Bubble Tea,2005-12-14,2024-04-02,silver,2024-12-02 09:28:00,28.0,21.0,2685.0
1894,Shep,M,Shep.im@daisymail.com,0631713994,Yuzu Tea,1976-03-21,2024-04-07,silver,2024-12-18 17:12:00,12.0,32.0,4825.0
1895,Goose,M,Goose.ke@carnationmail.com,0669409551,Mocha,2005-04-18,2024-04-09,silver,2024-10-24 18:01:00,67.0,28.0,4890.0
1896,Erik,M,Erik.jz@sunflowermail.com,0612194755,Thai Tea,1990-12-05,2024-04-04,silver,2024-11-28 15:09:00,32.0,30.0,4960.0
1897,Maprang,F,Maprang.pr@tulipmail.com,0656373819,Iced Latte,1972-06-26,2024-04-04,silver,2024-10-25 18:03:00,66.0,20.0,3020.0
1898,Kanyawee,F,Kanyawee.ng@carnationmail.com,0896485389,Espresso,1976-10-22,2024-04-03,silver,2024-12-03 18:47:00,27.0,31.0,5010.0
1899,Keng,M,Keng.ur@sunflowermail.com,0982234917,Bubble Tea,1969-07-12,2024-04-11,silver,2024-11-29 16:19:00,31.0,28.0,4305.0
1900,Got,M,Got.gt@tulipmail.com,0997134909,Bubble Tea,2005-01-23,2024-04-01,silver,2024-09-02 18:14:00,119.0,24.0,2655.0
1901,Plucky,F,Plucky.yy@lotusmail.com,0631591155,Black Tea,1990-08-04,2024-04-01,silver,2024-12-09 19:36:00,21.0,28.0,4710.0
1903,Namwan,F,Namwan.nk@rosemail.com,0952851377,Green Tea,1988-11-14,2024-04-02,silver,2024-12-20 12:21:00,10.0,29.0,3375.0
1904,Mix,M,Mix.nk@lilymail.com,0602211370,Bubble Tea,1973-01-28,2024-04-03,silver,2024-12-24 10:33:00,6.0,24.0,3460.0
1905,Big,M,Big.et@daffodilmail.com,0927914443,Iced Latte,2005-10-01,2024-04-03,silver,2024-11-22 16:03:00,38.0,31.0,5125.0
1906,Lek,F,Lek.bm@lilymail.com,0804814050,Yuzu Tea,1974-10-14,2024-04-05,silver,2024-10-01 07:51:00,90.0,26.0,4130.0
1907,Rasher,M,Rasher.uv@tulipmail.com,0617617187,Jasmine Tea,1971-08-28,2024-04-24,silver,2024-12-04 12:45:00,26.0,29.0,4290.0
1908,Tammy,F,Tammy.od@lilymail.com,0964693489,Bubble Tea,2001-07-01,2024-05-01,silver,2024-12-18 15:07:00,12.0,26.0,3235.0
1909,Mitzi,F,Mitzi.lp@daisymail.com,0692835926,Jasmine Tea,1994-09-13,2024-05-01,silver,2024-11-09 16:28:00,51.0,14.0,1495.0
1910,Sheldon,M,Sheldon.za@daisymail.com,0836590466,Thai Tea,2008-12-19,2024-05-01,silver,2024-12-24 15:11:00,6.0,21.0,2585.0
1911,Francine,F,Francine.fb@lilymail.com,0696662563,Green Tea,1967-02-18,2024-05-01,silver,2024-12-06 16:20:00,24.0,15.0,2805.0
1912,Ankha,F,Ankha.zt@rosemail.com,0907146455,Green Tea,1995-12-23,2024-05-02,silver,2024-09-05 07:22:00,116.0,16.0,2570.0
1913,Ging,F,Ging.na@lotusmail.com,0928217532,Bubble Tea,1992-03-20,2024-05-03,silver,2024-09-24 19:24:00,97.0,23.0,2960.0
1914,Mix,M,Mix.nk@lilymail.com,0988332828,Bubble Tea,2005-06-28,2024-05-02,silver,2024-12-03 19:43:00,27.0,26.0,3720.0
1915,Napa,F,Napa.js@irismail.com,0809746551,Iced Latte,1992-03-18,2024-05-03,silver,2024-11-05 15:31:00,55.0,22.0,4225.0
1916,Cesar,M,Cesar.ye@carnationmail.com,0821348550,Jasmine Tea,1997-06-11,2024-05-02,silver,2024-11-01 12:23:00,59.0,16.0,2235.0
1917,Kaeo,F,Kaeo.uz@tulipmail.com,0823343765,Black Tea,1978-05-23,2024-05-01,silver,2024-08-20 08:19:00,132.0,14.0,2830.0
1918,Pon,M,Pon.wk@lilymail.com,0952106114,Iced Latte,1988-11-16,2024-05-02,silver,2024-12-09 12:08:00,21.0,27.0,5245.0
1919,Iya,F,Iya.bh@lilymail.com,0898276513,Green Tea,1973-06-14,2024-05-02,silver,2024-12-14 17:54:00,16.0,23.0,3445.0
1920,Limberg,M,Limberg.iy@daisymail.com,0958622881,Yuzu Tea,1994-06-14,2024-05-05,silver,2024-12-11 18:24:00,19.0,17.0,2585.0
1921,Eunice,F,Eunice.zh@daisymail.com,0878312546,Bubble Tea,2007-08-23,2024-05-07,silver,2024-12-13 15:57:00,17.0,25.0,4070.0
1923,Ua,F,Ua.yy@lilymail.com,0638920670,Bubble Tea,2005-06-06,2024-05-05,silver,2024-11-13 18:00:00,47.0,22.0,3415.0
1924,Tee,F,Tee.ve@daisymail.com,0961280481,Bubble Tea,1997-01-22,2024-05-07,silver,2024-12-17 15:01:00,13.0,24.0,3415.0
1925,Boots,M,Boots.up@irismail.com,0844075637,Bubble Tea,1991-01-11,2024-05-03,silver,2024-12-24 12:22:00,6.0,21.0,3785.0
1926,Zucker,M,Zucker.et@tulipmail.com,0992698600,Yuzu Tea,1969-10-18,2024-05-03,silver,2024-11-24 12:43:00,36.0,23.0,2465.0
1927,Nam,F,Nam.im@lilymail.com,0897967224,Green Tea,2003-07-23,2024-05-07,silver,2024-12-26 13:41:00,4.0,30.0,5215.0
1928,Elvis,M,Elvis.wu@daffodilmail.com,0981764884,Bubble Tea,1989-08-21,2024-05-03,silver,2024-12-23 16:13:00,7.0,27.0,4875.0
1930,Toey,M,Toey.so@daffodilmail.com,0986629838,Iced Latte,1991-08-02,2024-05-02,silver,2024-10-23 11:01:00,68.0,23.0,5115.0
1931,Nan,F,Nan.iq@carnationmail.com,0611108803,Bubble Tea,1994-08-25,2024-05-02,silver,2024-11-01 12:04:00,59.0,23.0,3600.0
1932,Knox,M,Knox.fu@carnationmail.com,0959303722,Bubble Tea,1972-07-24,2024-05-03,silver,2024-11-25 09:47:00,35.0,27.0,3790.0
1933,Zen,F,Zen.um@lotusmail.com,0951821251,Jasmine Tea,1976-04-20,2024-05-08,silver,2024-12-09 09:05:00,21.0,28.0,5890.0
1934,Boyd,M,Boyd.xu@sunflowermail.com,0864213332,Iced Latte,2005-11-24,2024-05-07,silver,2024-12-21 10:21:00,9.0,29.0,4875.0
1935,Teddy,M,Teddy.kb@irismail.com,0841519270,Cappuccino,1990-03-12,2024-05-07,silver,2024-11-24 18:55:00,36.0,22.0,2900.0
1936,Hugh,M,Hugh.vt@irismail.com,0884739949,Iced Latte,2003-01-08,2024-05-11,silver,2024-08-24 12:18:00,128.0,7.0,860.0
1937,Pee,M,Pee.ap@lilymail.com,0686728347,Yuzu Tea,1994-10-19,2024-05-04,silver,2024-11-29 15:15:00,31.0,22.0,4125.0
1938,Deena,F,Deena.se@irismail.com,0931355757,Bubble Tea,1974-12-07,2024-05-09,silver,2024-12-06 12:13:00,24.0,28.0,4480.0
1939,Sun,M,Sun.qt@daffodilmail.com,0906544729,Thai Tea,1973-06-19,2024-05-01,silver,2024-11-26 15:10:00,34.0,25.0,3010.0
1940,Fa,F,Fa.px@lotusmail.com,0857835639,Bubble Tea,1974-05-18,2024-05-03,silver,2024-12-12 12:53:00,18.0,25.0,3400.0
1941,Neng,M,Neng.qr@irismail.com,0864689992,Mocha,1993-08-21,2024-05-07,silver,2024-11-28 11:49:00,32.0,19.0,3355.0
1943,Kung,F,Kung.fy@daffodilmail.com,0829981281,Bubble Tea,1990-04-03,2024-05-13,silver,2024-12-09 12:10:00,21.0,25.0,3455.0
1945,Henry,M,Henry.ya@tulipmail.com,0880512788,Bubble Tea,1992-02-10,2024-05-12,silver,2024-12-03 13:31:00,27.0,16.0,1715.0
1946,Bud,M,Bud.pv@daffodilmail.com,0854157752,Green Tea,1987-12-25,2024-05-01,silver,2024-12-04 09:06:00,26.0,22.0,4245.0
1947,Belle,F,Belle.xd@lilymail.com,0657547583,Jasmine Tea,1992-05-21,2024-05-08,silver,2024-11-08 06:50:00,52.0,16.0,2430.0
1948,Janjira,F,Janjira.op@daisymail.com,0668356677,Yuzu Tea,1991-01-12,2024-05-14,silver,2024-12-26 18:59:00,4.0,26.0,4175.0
1949,Claudia,F,Claudia.vu@rosemail.com,0679855120,Iced Latte,1992-01-15,2024-05-07,silver,2024-11-13 11:15:00,47.0,22.0,2980.0
1950,Ruby,F,Ruby.wg@carnationmail.com,0911334631,Bubble Tea,1969-03-06,2024-05-09,silver,2024-11-15 20:07:00,45.0,18.0,2605.0
1951,Pun,F,Pun.ax@lilymail.com,0906963504,Yuzu Tea,1976-06-08,2024-05-10,silver,2024-12-08 17:12:00,22.0,23.0,2845.0
1952,Marcie,F,Marcie.nh@sunflowermail.com,0619494034,Mocha,1990-02-24,2024-05-09,silver,2024-07-04 15:25:00,179.0,5.0,1325.0
1953,Muffy,F,Muffy.um@dahlia.com,0942347138,Bubble Tea,1987-07-08,2024-05-02,silver,2024-12-09 11:36:00,21.0,22.0,3085.0
